X1,Y1,W1,H1,X2,Y2,W2,H2
340,40,50,5,420,55,95,30
340,40,50,5,425,50,95,45
365,35,45,30,430,50,95,35
380,35,50,30,430,50,100,45
395,30,50,30,430,35,85,45
415,55,50,20,425,35,60,40
435,40,40,50,435,45,40,50
445,65,35,70,450,45,35,70
445,70,50,70,455,65,55,80
455,55,50,80,470,80,75,75
450,60,50,80,480,90,85,75
455,55,45,80,485,95,90,70
455,55,55,85,490,100,85,70
460,45,50,50,500,105,60,20
460,40,55,45,500,105,55,20
465,40,65,45,505,105,60,20
475,35,70,25,510,110,60,20
480,30,70,30,515,110,50,15
485,30,70,10,520,110,55,20
495,30,80,10,520,110,55,20
495,30,70,25,525,110,55,20
505,30,70,10,525,110,55,20
510,30,75,15,535,115,55,25
515,35,70,15,535,115,55,25
520,35,70,10,545,115,60,20
520,35,75,10,545,120,60,20
525,40,80,10,545,120,60,20
525,40,60,10,550,120,55,20
530,40,65,10,540,115,40,20
530,40,65,10,540,125,40,30
535,40,75,10,545,140,30,40
545,40,90,15,565,100,40,100
545,45,80,55,565,100,40,100
545,45,75,55,560,105,20,100
545,45,75,55,560,105,20,100
520,40,50,15,565,95,50,100
545,45,70,50,550,85,70,85
515,45,50,50,550,85,80,90
520,40,50,50,540,80,60,85
535,65,45,75,540,75,45,85
535,60,45,70,535,70,45,80
530,60,50,75,535,65,50,80
530,50,45,70,535,70,50,85
530,45,45,65,540,65,55,75
530,40,45,55,545,75,65,65
530,40,45,55,545,80,65,65
530,35,40,50,545,85,65,70
530,35,40,50,545,85,65,75
525,35,40,70,550,85,65,75
525,30,40,65,550,85,65,80
525,30,40,65,550,85,65,85
525,25,40,60,545,75,70,95
525,15,15,50,545,75,70,95
525,15,15,50,545,75,70,100
525,15,15,50,545,75,70,100
525,15,20,50,545,80,70,100
520,35,30,60,550,120,55,65
520,35,20,50,545,125,50,40
515,40,30,50,545,125,50,45
510,40,40,35,545,125,55,50
510,40,50,30,540,125,55,45
510,40,55,20,535,130,55,50
515,35,65,20,535,135,55,50
515,35,60,15,530,135,55,40
520,30,70,15,520,130,55,35
515,115,45,35,520,30,55,10
515,35,55,25,515,105,30,45
515,110,35,55,520,25,45,30
515,115,35,65,545,25,20,40
510,110,35,65,545,25,20,45
510,110,35,70,550,25,15,50
510,110,35,75,550,25,15,60
505,100,35,70,555,30,15,65
505,95,55,70,555,30,15,45
505,90,55,70,545,70,75,80
500,85,50,70,535,65,75,80
500,80,55,70,530,65,85,70
500,85,60,80,535,60,95,65
500,90,55,85,530,60,90,55
495,80,60,75,525,55,90,55
490,45,50,50,535,65,75,70
485,65,50,70,515,45,75,55
485,45,50,60,525,55,75,65
485,55,50,90,510,45,70,80
480,55,50,90,505,35,70,70
475,50,50,85,490,25,65,60
470,35,50,70,485,40,65,75
465,40,50,55,490,30,75,55
460,50,50,60,480,25,70,60
450,70,50,60,470,30,70,65
445,75,50,50,455,45,50,65
450,45,50,60,450,50,50,60
450,40,50,55,455,35,55,55
450,40,50,45,460,35,60,45
445,40,50,35,465,30,70,35
450,45,50,35,475,25,75,35
465,30,50,30,485,30,70,30
470,30,50,30,495,35,75,30
480,35,50,35,505,35,75,35
495,45,50,35,505,35,60,35
500,40,50,30,510,30,60,30
500,45,50,35,520,35,70,35
515,35,50,40,525,35,60,45
540,30,45,50,545,30,45,50
555,50,30,70,555,55,30,70
545,70,40,65,545,75,40,65
540,90,35,65,545,80,35,80
525,120,45,45,550,85,50,85
515,135,45,55,535,100,60,80
510,140,35,70,525,100,60,75
510,135,35,90,515,105,55,70
500,125,40,85,510,150,25,100
500,120,15,75,515,165,30,100
500,120,20,75,515,180,35,100
500,120,25,65,515,195,50,90
500,110,5,50,515,205,60,80
500,110,10,50,515,210,60,75
505,130,10,50,525,230,70,55
505,190,25,95,525,235,70,55
505,185,20,90,525,230,65,65
510,170,10,75,550,255,55,50
510,175,5,75,555,255,60,55
510,200,50,65,560,210,60,80
505,225,20,60,560,215,60,85
505,225,20,70,560,205,60,75
505,230,15,75,555,200,65,65
505,235,5,65,545,195,65,55
505,240,5,75,545,195,70,55
500,275,10,60,540,190,70,60
500,275,10,60,535,185,70,50
500,280,10,70,525,180,60,70
500,280,10,75,525,175,50,55
500,280,10,60,515,175,55,50
500,280,10,60,515,165,60,45
500,155,50,45,500,280,10,60
495,150,20,50,500,280,10,65
495,145,20,60,495,290,25,35
495,155,20,60,505,300,40,40
500,140,25,70,520,315,45,45
505,105,20,75,530,330,45,45
505,95,15,75,540,345,45,45
510,90,20,80,550,360,60,45
510,80,25,75,555,360,50,45
510,75,25,80,570,365,25,45
510,85,30,80,575,375,20,60
510,80,30,75,575,385,20,65
515,60,35,90,570,395,25,70
515,65,35,85,570,405,25,60
515,65,40,80,570,415,25,55
520,50,45,75,565,420,30,45
515,60,45,75,565,435,30,45
515,60,45,65,565,440,30,50
515,60,45,45,565,450,30,60
510,60,50,45,560,455,25,45
510,55,50,20,560,460,30,60
510,45,55,20,555,460,30,60
515,40,50,30,555,460,30,55
530,40,55,40,555,460,30,40
530,40,45,45,555,500,30,25
530,40,30,45,550,505,35,40
535,40,25,50,555,500,35,55
545,75,15,55,560,490,40,50
540,85,20,60,560,485,45,55
540,75,30,70,560,485,40,50
535,90,30,70,565,485,40,55
535,85,30,70,570,470,35,55
535,90,30,75,570,470,30,55
530,105,20,70,570,465,30,60
530,110,20,75,570,465,30,60
530,110,25,75,570,460,30,65
520,125,30,70,570,455,30,65
520,125,40,70,570,450,30,70
515,130,40,65,570,450,30,70
510,135,25,55,565,465,30,65
510,130,30,55,565,465,20,55
510,140,40,55,575,410,5,55
515,150,45,55,575,400,5,70
520,160,45,60,575,380,5,65
530,165,40,60,575,375,5,80
535,175,40,65,575,340,5,60
540,180,40,65,575,335,5,65
540,185,35,65,570,345,10,60
545,195,35,65,570,340,10,75
550,200,35,70,570,335,25,70
555,205,35,70,570,335,25,65
555,200,30,60,575,300,25,100
550,195,30,50,580,295,30,100
550,260,45,80,570,325,25,60
550,255,55,80,570,330,30,70
540,260,55,65,575,305,65,90
520,275,45,35,580,285,65,100
515,280,45,35,580,285,65,95
510,280,45,40,575,295,70,85
505,285,45,45,580,275,65,75
500,290,40,45,580,275,65,65
495,295,40,40,580,260,65,70
495,290,45,50,580,255,65,75
495,285,35,50,580,250,65,75
490,290,25,55,580,245,15,75
490,275,30,55,580,235,15,65
485,290,40,60,580,230,15,65
485,295,50,50,580,225,15,70
490,300,55,55,580,220,15,70
495,305,60,55,580,220,15,75
500,305,65,55,580,220,15,75
500,310,60,50,580,215,15,75
505,315,60,45,580,210,15,75
510,315,65,45,580,205,15,70
510,320,60,45,580,200,15,70
515,320,65,50,580,200,15,65
515,325,60,45,575,215,20,65
520,325,65,45,580,180,15,55
520,330,65,50,575,185,20,60
520,330,65,50,575,180,20,55
525,330,65,45,580,135,20,65
525,330,65,45,580,125,20,65
525,335,60,35,575,140,20,70
525,345,60,30,575,125,20,70
530,355,55,30,575,120,20,65
535,360,55,40,575,115,25,75
545,360,40,50,570,130,25,70
550,355,50,55,570,125,25,60
550,355,40,60,570,125,30,65
555,340,45,70,575,100,30,65
560,330,55,70,575,85,20,65
560,330,50,65,570,90,25,55
560,335,50,65,570,80,25,60
570,80,30,60,570,315,50,65
570,65,25,65,570,300,15,70
565,65,30,45,570,295,10,80
565,50,20,55,570,290,25,85
555,45,30,15,575,285,20,90
550,35,45,25,575,270,25,80
555,30,45,35,575,265,25,85
565,35,40,40,580,255,25,85
560,35,35,40,580,240,20,75
565,35,30,45,580,230,20,70
570,40,30,55,575,225,30,75
565,205,35,60,570,45,25,45
565,205,30,70,570,45,25,50
560,195,30,70,565,50,30,60
555,190,30,70,575,60,30,60
545,185,35,65,575,70,20,65
540,175,45,55,575,85,20,65
535,175,50,60,580,95,20,70
530,160,60,60,580,110,15,70
520,130,20,50,580,150,65,90
515,125,20,50,580,155,65,75
510,120,25,55,580,160,65,55
510,105,20,50,580,155,65,75
510,110,20,60,580,160,65,65
510,110,15,70,580,165,15,60
505,125,25,70,580,175,20,75
510,110,35,70,580,180,15,60
510,110,35,65,580,190,15,70
515,100,40,65,575,195,20,55
515,100,50,70,575,200,20,65
520,95,45,70,575,205,20,70
525,85,50,65,575,210,20,75
525,85,50,70,575,215,20,80
525,85,50,65,575,215,20,75
530,75,50,65,575,220,20,70
530,80,50,65,575,225,20,65
530,80,50,60,575,225,20,65
530,70,50,60,575,230,20,55
525,70,55,50,575,245,25,65
525,60,55,25,580,260,20,70
530,45,65,20,580,270,20,65
535,45,55,25,580,280,20,65
540,40,65,35,580,290,20,70
550,45,70,35,580,295,20,70
550,45,60,40,580,300,20,70
550,50,60,40,580,310,20,75
560,45,65,45,580,310,20,60
560,45,35,50,570,355,30,55
565,50,25,65,565,360,35,60
555,375,35,55,565,65,20,70
550,380,35,50,565,65,15,70
550,380,40,55,565,65,15,75
540,390,40,50,565,65,15,75
540,390,40,55,565,75,15,70
540,390,40,55,570,70,10,75
540,390,40,60,565,95,15,70
535,400,40,55,560,105,20,75
535,400,40,60,560,100,20,85
530,405,40,60,560,100,20,80
525,410,35,55,555,120,20,70
525,410,40,55,555,120,20,80
525,415,40,60,555,120,15,75
520,420,40,55,555,115,15,85
520,420,40,60,555,115,10,85
520,420,45,60,555,120,10,90
515,425,40,60,555,120,10,80
515,425,40,60,555,125,10,90
515,425,45,65,550,150,15,75
510,430,40,55,555,135,15,85
510,430,40,60,550,140,20,70
505,435,45,60,545,145,30,70
505,435,40,55,540,150,40,45
505,435,40,60,535,150,45,35
500,445,40,55,530,150,50,25
490,450,35,40,535,175,55,35
485,430,30,20,545,175,45,40
480,410,30,45,550,170,50,50
480,410,30,55,550,175,45,50
475,405,30,60,550,175,50,60
475,405,30,70,550,175,40,55
470,385,25,65,555,165,55,60
465,375,20,60,560,150,55,60
465,375,25,70,555,160,55,65
465,370,20,70,560,150,50,60
460,355,20,60,560,155,55,60
455,355,20,65,565,145,50,60
455,350,15,60,565,145,30,65
450,355,30,40,565,135,25,75
455,350,45,50,565,135,30,75
465,340,45,45,565,130,35,75
470,340,50,55,565,130,35,75
475,335,40,50,565,135,35,70
485,325,50,55,570,115,40,75
490,320,45,50,570,115,35,75
490,320,45,60,570,115,30,75
495,315,40,50,570,115,30,80
500,310,40,55,575,105,25,65
510,305,20,45,580,95,30,75
515,285,25,65,575,90,30,75
520,275,35,70,570,80,35,70
530,255,30,60,560,70,35,60
535,245,30,55,560,65,40,60
540,235,35,70,560,65,45,65
545,230,30,55,555,65,35,70
550,55,30,65,560,180,15,60
550,50,30,60,560,170,5,65
550,55,35,85,555,155,10,65
545,50,35,80,555,150,10,70
540,45,40,70,555,140,5,70
535,35,40,60,555,130,20,100
530,30,35,55,550,125,20,100
520,25,40,45,550,105,15,100
515,25,45,40,550,95,30,100
510,25,45,35,550,85,40,100
505,25,45,45,550,80,50,95
500,25,50,45,545,65,60,100
500,30,50,50,540,60,60,95
490,35,50,40,540,60,75,90
485,40,50,35,530,40,65,75
480,45,50,35,520,40,70,70
470,50,50,25,505,35,85,40
460,50,50,25,505,30,95,40
455,55,50,35,495,30,90,35
450,65,45,60,480,30,80,60
435,70,45,45,460,45,70,60
420,75,50,35,455,55,75,65
400,80,50,25,445,60,90,55
385,90,50,30,440,65,95,50
370,95,50,30,425,65,95,45
360,100,50,30,420,70,95,35
345,110,45,25,410,95,100,40
335,115,45,25,400,80,95,30
325,120,45,30,395,80,95,30
320,130,45,30,390,100,100,30
325,115,50,50,385,100,100,25
320,120,50,60,375,100,100,45
320,110,50,65,355,105,85,60
320,120,50,70,355,105,85,60
325,125,60,70,340,105,75,50
325,135,50,75,340,105,70,50
315,105,50,50,335,140,60,80
325,100,70,50,330,140,65,85
315,100,65,50,325,155,65,80
310,100,65,50,330,165,55,35
300,100,60,5,335,175,65,20
295,105,55,15,345,175,70,5
295,110,20,35,350,175,70,5
300,85,15,50,360,175,65,10
300,95,25,65,370,175,70,10
305,100,40,65,375,180,90,40
310,105,35,55,385,180,95,35
310,110,40,40,390,180,95,40
315,125,45,30,395,180,95,40
315,125,45,30,400,175,95,40
330,130,45,30,410,165,90,55
335,130,45,30,425,165,75,55
335,130,45,30,430,165,70,60
340,130,45,30,435,175,70,70
350,135,45,35,435,180,70,75
350,135,45,35,435,190,70,75
350,135,45,30,435,200,65,80
355,135,40,35,435,205,70,80
360,140,45,35,435,210,65,85
360,140,45,35,440,215,65,85
370,145,40,35,440,215,70,80
375,145,40,40,435,215,80,85
375,145,40,35,430,220,75,80
390,155,40,45,440,255,40,35
390,155,45,50,460,240,55,65
390,155,45,50,460,240,60,70
390,155,45,45,460,240,65,60
390,155,45,45,465,235,70,55
390,155,40,40,475,225,75,55
395,160,40,40,480,230,70,55
400,160,40,40,485,220,75,65
400,175,50,20,490,195,75,70
395,170,50,25,490,200,80,65
395,180,50,15,495,195,80,60
415,195,50,15,500,195,70,60
410,195,55,15,510,150,55,60
435,190,40,20,510,145,55,70
435,195,40,35,510,135,50,75
435,200,40,40,510,125,55,75
445,195,35,45,510,130,60,80
450,190,35,45,515,105,50,75
455,180,35,45,520,90,40,70
455,180,35,45,520,90,40,80
460,175,35,45,525,85,40,85
470,160,35,50,520,65,30,80
470,160,35,50,520,65,30,100
470,155,35,40,525,65,30,100
475,145,40,40,520,55,25,90
485,140,35,45,520,45,25,80
490,140,30,45,525,40,20,75
495,140,30,50,525,40,25,75
500,130,25,50,520,65,30,100
500,130,25,50,515,30,35,65
500,120,30,45,515,30,45,65
500,25,45,55,515,100,45,65
490,30,50,35,525,85,40,70
480,35,50,20,530,50,60,70
470,35,50,10,510,35,75,50
460,35,50,10,520,35,80,65
450,35,50,10,520,35,80,65
445,25,50,30,500,35,100,30
440,20,50,35,500,35,100,35
430,20,45,35,490,40,100,35
425,20,45,35,490,40,100,35
415,25,50,30,470,40,100,40
400,30,50,5,475,35,100,15
390,30,50,20,470,30,100,35
380,25,50,10,455,30,100,20
365,25,50,10,445,25,100,20
360,20,50,20,445,25,100,20
350,25,50,10,435,20,100,20
340,30,50,5,435,20,100,20
330,30,50,20,425,20,100,20
320,30,50,20,420,20,100,15
315,25,60,20,420,20,55,15
310,25,65,20,415,25,100,10
305,15,65,25,410,25,60,5
290,30,60,30,405,30,65,5
285,30,70,20,390,25,60,5
275,35,70,20,375,25,95,25
270,35,75,20,370,25,55,5
260,35,75,20,375,25,65,10
250,35,70,20,365,30,60,5
240,30,70,20,360,30,60,5
230,30,65,35,340,35,40,5
230,35,75,40,335,35,40,5
220,30,65,35,325,35,100,20
215,30,65,35,320,35,100,20
205,30,55,40,320,35,55,10
205,40,70,45,320,35,60,10
195,35,70,25,315,35,60,10
195,35,75,40,310,35,60,10
180,30,70,35,305,35,60,10
180,35,75,40,305,35,65,10
170,35,70,40,290,40,55,10
160,35,65,40,285,40,50,10
160,25,60,40,280,40,45,10
155,30,65,45,290,40,65,15
145,30,65,35,280,40,65,10
145,30,70,30,275,40,65,5
130,25,65,25,255,40,55,5
125,25,70,30,260,40,65,5
120,25,70,25,255,40,65,10
110,15,70,20,240,35,60,10
95,25,65,20,225,35,50,10
95,15,75,20,225,35,60,10
80,15,65,20,215,35,60,5
80,25,75,25,210,35,65,10
75,25,75,25,185,30,55,25
65,15,65,20,185,30,65,10
50,30,45,25,165,30,60,0
50,30,50,25,145,30,100,5
50,30,30,25,135,30,55,0
50,30,35,25,115,30,100,15
50,25,20,10,110,35,100,10
50,50,50,25,105,35,95,40
50,50,50,30,100,40,100,45
50,50,50,30,100,40,100,45
50,50,50,30,90,45,90,45
50,55,50,30,90,45,90,45
50,55,50,35,80,45,80,40
50,60,50,40,85,45,85,45
50,65,50,45,85,45,85,50
50,65,50,55,80,65,80,65
60,60,45,65,80,75,65,75
70,65,45,70,90,85,70,70
70,45,25,70,100,100,75,55
70,45,20,50,110,105,85,50
70,40,15,45,125,100,95,40
65,40,25,50,140,100,100,30
65,35,30,50,150,95,75,25
65,45,40,55,160,95,80,25
65,55,45,60,170,90,75,20
70,55,45,50,180,90,75,25
65,65,50,35,190,90,80,25
75,75,65,20,195,90,70,25
85,80,75,10,205,85,70,30
90,80,65,10,210,90,65,35
100,85,70,10,220,90,55,45
105,85,70,20,230,85,45,50
110,85,65,20,235,85,50,55
120,80,70,20,240,80,40,60
130,75,65,10,245,75,40,60
135,75,65,10,245,70,40,60
140,75,60,10,245,60,95,60
145,75,55,10,250,55,100,45
150,75,55,15,255,50,100,35
155,75,55,15,260,50,100,35
165,70,60,20,270,45,100,35
170,70,65,20,275,40,100,35
180,65,65,15,285,35,100,25
190,60,70,15,290,30,75,20
195,60,55,10,305,30,60,20
200,60,65,15,315,30,70,25
205,60,70,20,325,35,80,25
210,55,65,20,330,35,70,25
215,55,65,15,340,35,75,5
225,55,65,10,345,40,70,10
235,55,65,10,355,40,70,15
245,50,65,10,360,45,65,35
255,50,70,5,370,50,55,40
260,45,65,10,375,45,65,40
270,45,70,10,380,45,60,40
275,50,65,10,385,40,70,35
285,50,65,10,390,40,65,30
290,50,50,10,400,40,65,25
300,50,65,10,410,30,75,20
305,50,70,10,415,30,70,5
310,50,55,10,425,30,70,5
315,50,65,10,430,35,55,5
325,50,65,10,440,35,65,10
330,50,65,10,445,35,70,15
335,50,65,5,455,35,65,15
340,50,70,5,460,35,70,15
350,50,60,10,465,30,70,15
355,55,60,10,475,30,75,5
365,55,65,5,485,30,55,10
370,55,60,10,490,30,60,15
380,55,60,10,500,30,70,15
390,65,65,15,505,35,75,15
400,65,50,15,510,35,65,10
410,65,65,20,515,40,70,15
415,65,50,15,520,40,100,20
415,65,50,15,520,40,100,20
430,60,50,10,515,45,100,25
430,60,50,10,525,60,85,45
435,60,50,15,540,65,70,55
450,55,50,10,545,25,65,60
445,55,50,10,515,45,100,60
470,45,50,5,515,50,95,65
475,50,50,5,520,45,90,65
470,50,50,5,520,50,95,70
470,50,50,5,520,55,95,70
485,45,50,35,515,55,80,60
480,45,50,40,515,55,85,50
495,55,50,50,525,60,80,55
490,55,50,55,520,25,75,60
505,20,50,55,515,30,60,65
500,20,50,40,515,30,65,65
490,25,50,30,510,30,70,50
480,30,50,25,520,30,80,50
475,30,50,15,520,35,90,50
465,30,50,25,505,30,90,25
455,30,50,25,505,15,100,25
440,30,50,30,480,15,90,30
430,30,50,30,480,15,100,30
425,25,50,30,455,15,80,30
420,20,50,35,455,15,85,35
415,25,50,40,445,15,80,40
400,30,50,45,430,30,80,45
395,30,50,40,410,30,65,45
385,30,50,35,400,35,65,40
375,25,50,35,400,35,75,40
365,25,50,30,390,30,75,35
360,20,50,25,375,30,65,35
350,25,50,25,370,25,70,25
340,25,50,30,350,25,60,30
330,25,50,35,335,30,55,35
315,25,50,20,325,25,60,35
305,25,50,25,325,30,70,35
290,20,50,20,325,30,85,30
280,15,50,20,325,30,95,30
270,20,50,20,325,30,100,30
260,20,50,15,330,35,100,25
250,20,50,20,315,35,100,30
240,20,50,20,325,15,85,30
230,25,50,15,310,25,95,25
220,30,50,20,305,15,100,20
205,30,50,10,290,25,100,15
190,30,50,5,285,20,100,20
180,30,50,10,285,20,100,20
165,25,50,15,270,20,95,20
160,25,55,15,265,25,100,25
155,25,60,20,260,20,100,20
150,25,65,20,255,25,100,25
130,20,55,15,235,20,100,20
115,25,50,5,220,20,100,20
105,25,50,5,205,20,100,15
95,25,50,10,195,20,100,10
90,20,50,20,200,20,65,15
90,25,40,25,185,20,55,10
85,30,25,25,185,20,60,10
85,35,35,30,180,20,60,10
75,50,50,35,175,15,100,15
75,45,55,35,175,15,100,15
70,50,50,20,170,15,100,20
70,50,50,20,160,25,95,15
80,45,50,15,150,25,100,20
80,45,50,15,135,30,100,20
85,45,50,15,135,30,100,20
90,45,50,20,130,30,90,20
90,45,50,20,135,30,95,30
95,45,50,20,125,35,80,30
95,45,50,30,125,35,80,30
105,40,50,25,130,35,75,25
110,35,50,25,130,40,70,25
130,45,50,30,135,25,55,30
130,45,50,30,150,30,70,30
135,15,50,30,165,30,80,30
130,15,50,30,180,30,100,30
130,15,50,30,195,35,100,15
125,25,20,35,210,35,80,5
125,15,20,35,225,35,65,10
125,15,20,35,235,35,65,10
120,30,20,30,245,40,75,10
115,35,40,35,255,40,80,10
110,40,55,35,265,40,80,10
115,35,60,25,275,40,75,10
120,35,65,25,280,40,70,20
125,35,60,25,290,50,60,35
130,30,60,15,300,50,60,40
140,25,65,5,305,50,60,45
145,25,55,0,310,50,60,50
150,30,55,5,315,50,60,50
165,25,65,5,315,50,55,45
185,25,40,5,320,50,55,45
190,25,45,10,325,50,60,45
195,25,55,10,330,50,60,45
210,30,45,5,330,45,55,40
215,30,60,10,340,35,70,30
225,35,65,10,345,35,70,10
230,35,55,10,350,35,65,20
235,35,60,10,360,35,75,25
240,35,60,10,365,40,65,20
245,35,60,10,370,45,70,25
250,40,60,10,375,45,70,20
255,40,65,15,385,50,80,25
260,40,70,15,390,55,80,20
265,40,55,10,395,55,80,15
270,40,60,10,400,60,75,10
280,40,70,10,405,60,80,15
285,40,65,10,405,60,75,10
290,45,70,10,410,60,80,10
300,45,75,10,415,65,70,10
305,45,65,5,420,65,70,10
310,45,55,5,420,75,65,30
315,40,60,10,430,80,45,45
320,45,70,10,445,65,30,75
320,45,65,10,450,45,25,80
330,45,60,5,450,45,15,80
330,45,55,10,450,40,10,75
335,45,60,15,450,40,15,75
340,50,65,15,450,50,20,85
340,50,60,20,445,50,85,65
345,45,60,20,440,60,90,40
350,40,50,10,445,50,100,40
370,35,45,10,455,45,95,40
360,40,50,15,460,45,95,40
370,40,50,15,465,40,95,35
405,25,50,30,470,35,100,30
410,25,45,20,475,35,100,20
420,25,50,15,485,35,100,15
425,25,50,20,490,35,100,20
430,25,50,20,500,40,100,25
445,25,50,25,505,40,100,30
450,25,50,25,515,35,100,25
450,25,50,5,525,35,100,20
455,25,50,5,530,30,100,20
465,25,50,15,535,35,100,25
480,25,50,15,545,35,100,25
500,25,50,10,545,35,95,30
500,25,50,15,540,30,80,50
510,25,50,25,550,30,70,60
535,25,45,50,560,35,45,70
540,25,45,55,560,40,45,75
540,25,45,55,565,50,45,85
540,25,45,50,565,55,45,85
545,20,40,45,570,60,40,90
550,20,35,50,570,70,35,100
550,25,35,50,570,75,45,100
555,25,30,50,570,85,25,95
555,25,40,50,575,85,25,100
555,25,40,50,575,85,30,100
555,25,40,30,560,135,35,50
545,120,50,30,555,25,40,35
535,110,50,20,585,65,35,85
530,110,60,25,565,30,30,45
510,110,55,30,585,80,40,100
490,105,50,30,580,85,55,95
485,100,60,30,580,85,50,90
485,100,70,35,580,60,15,70
470,95,70,35,580,65,20,75
450,90,60,35,580,70,20,75
450,80,65,40,580,75,15,70
440,75,65,40,585,80,15,75
435,75,65,45,580,100,15,80
415,65,55,40,580,100,15,80
415,65,65,45,580,100,15,80
405,60,60,45,580,95,15,55
395,55,60,45,580,110,15,60
390,55,60,50,570,135,25,55
385,45,60,50,555,125,40,25
375,40,55,55,545,115,45,20
365,30,45,50,540,110,50,25
360,35,45,55,535,105,45,40
360,35,45,60,530,105,45,45
355,40,50,60,525,100,40,45
345,40,50,55,525,100,50,50
340,40,50,55,510,95,50,35
340,40,50,55,510,90,60,35
335,40,20,50,495,90,55,30
335,45,30,55,495,80,55,30
330,60,45,60,490,80,55,35
335,55,55,60,485,80,55,40
340,55,60,60,480,80,55,40
340,55,65,60,460,75,50,15
345,50,55,55,455,75,60,5
345,50,55,55,440,75,60,10
345,45,60,45,435,75,65,15
340,50,60,40,420,70,95,60
340,50,60,40,400,65,100,65
345,55,50,55,390,65,95,65
350,50,50,45,385,65,85,50
360,35,50,45,390,65,70,50
355,60,50,45,390,35,85,50
350,55,50,40,400,30,95,50
345,55,50,40,405,30,95,55
335,55,50,20,415,30,90,55
345,60,60,30,425,30,60,5
345,60,65,30,430,30,65,10
340,55,55,30,435,30,65,10
340,45,15,40,440,25,70,5
335,60,25,45,450,20,75,15
335,60,35,55,460,25,65,10
335,60,40,60,470,30,70,10
340,55,45,60,475,40,60,20
340,50,40,45,485,45,65,30
340,45,45,30,490,50,60,35
340,45,50,25,495,55,55,40
345,35,50,5,500,55,60,45
355,30,55,0,505,55,55,45
360,30,60,0,510,50,65,50
370,30,55,5,515,50,60,40
375,30,55,5,520,55,50,40
400,30,35,5,525,60,50,45
400,30,55,5,535,65,35,50
410,30,45,5,540,25,25,55
410,30,55,10,535,30,30,60
420,30,55,10,540,35,35,65
435,25,65,10,540,35,45,65
435,25,50,0,535,30,80,60
440,25,50,10,530,30,85,55
460,25,50,15,520,40,100,45
465,25,50,20,525,35,100,40
465,25,50,25,525,35,100,25
475,30,50,30,520,40,95,30
480,35,50,25,505,40,75,30
480,35,50,30,510,40,80,30
480,40,50,25,515,40,85,30
475,40,50,25,500,55,75,35
470,45,50,20,510,55,90,30
465,45,50,20,510,60,95,40
460,50,50,15,520,65,100,40
455,45,50,10,520,65,100,45
450,40,50,20,525,65,100,45
450,35,50,30,525,65,100,45
450,35,50,50,550,95,25,30
445,35,45,55,555,60,15,40
445,40,50,60,550,55,25,50
440,30,45,55,550,65,30,60
430,30,55,45,550,65,35,60
420,30,60,30,545,55,35,55
420,30,70,30,545,55,35,55
410,30,65,30,545,55,40,60
400,30,65,30,540,50,35,55
395,30,70,15,535,45,35,50
380,30,70,10,530,45,45,40
370,30,70,10,530,50,55,40
355,25,65,10,520,40,55,35
350,25,75,10,505,35,45,35
320,25,55,15,505,30,50,30
315,25,65,20,505,30,60,35
295,25,55,5,485,25,45,20
275,25,50,15,485,25,60,20
270,25,65,10,475,25,60,5
255,25,60,10,455,25,55,5
245,25,70,10,450,20,65,10
230,25,70,5,435,25,60,5
205,25,60,5,425,20,60,5
200,25,65,5,405,25,45,5
180,30,65,15,395,25,45,5
165,30,65,20,380,25,55,5
155,15,70,20,350,25,40,0
140,15,70,20,340,25,55,0
120,15,65,20,330,25,60,5
115,15,75,20,305,25,45,5
100,25,65,25,290,25,45,5
85,30,50,35,270,30,55,5
90,35,35,40,245,30,40,10
90,45,30,55,230,35,55,15
90,55,45,60,210,45,45,20
95,55,55,65,200,50,55,25
100,55,55,60,195,55,65,25
100,60,50,55,185,60,65,25
105,55,55,60,170,65,100,55
105,55,60,60,160,70,100,55
105,55,60,65,155,70,95,60
105,55,60,70,165,70,75,65
100,60,50,55,135,40,80,70
100,60,50,60,135,40,75,60
100,50,50,55,130,40,75,55
95,90,50,50,135,40,80,55
90,90,50,10,140,40,75,55
85,90,50,10,145,40,75,55
85,85,50,15,155,40,80,55
85,80,50,30,160,40,70,15
90,80,20,50,165,40,80,15
90,90,25,50,175,40,80,15
90,90,30,60,180,40,80,10
90,95,40,55,180,40,60,30
95,90,50,60,190,50,60,35
100,90,50,55,200,55,45,40
105,85,45,55,205,50,55,45
110,75,45,55,215,40,65,45
110,75,50,60,220,35,70,40
115,70,55,50,235,35,70,5
120,65,55,45,245,35,70,25
120,65,50,40,255,35,60,20
125,60,55,45,265,35,65,25
130,60,55,40,285,30,55,10
130,60,55,40,300,30,60,20
130,60,45,35,315,30,70,20
135,45,55,20,330,35,70,20
145,35,65,10,340,35,65,20
155,35,60,20,355,35,65,5
165,30,65,5,365,35,65,5
175,30,60,5,380,35,75,10
190,35,55,5,385,35,55,20
200,35,65,5,395,40,55,15
210,30,65,5,410,35,75,30
220,30,55,5,420,30,75,25
235,30,60,5,435,30,85,15
250,30,45,0,445,35,75,15
255,30,55,0,455,35,65,15
270,30,45,0,465,40,70,15
285,30,50,5,480,55,60,40
305,25,60,5,490,60,35,50
315,25,60,0,495,65,20,55
335,25,65,0,505,55,25,60
350,25,65,0,505,60,30,65
365,25,45,0,510,50,35,70
380,25,40,0,510,55,40,80
